ID,Name,Kategorie,Basis_g,Zutat,Prozent,Typ,Allergen,Hinweis,Anweisung
Nuss_Roh,Bio-Nuß-Schinken,Aufschnitt,"10.000,00",Schweinenuss (schier),"95,50",base,FALSE,,"ARBEITSANWEISUNG (SOP) – Bezug: 1 kg Fleischmas
Zutaten pro 1 kg Schweinenuss (gerundet auf 0,5 g):
• Meersalz: 36,5 g
• Rohrohrzucker: 4,0 g
• Pfeffer schwarz (geschrotet): 2,5 g
• Wacholderbeeren (gequetscht): 1,5 g
• Zitronensaft: 0,5 g
• Senfmehl: 0,5 g
• Knoblauchgranulat: 0,5 g
• Koriander: 0,5 g
Vorbereitung & Pökeln (Beutel-Methode):
1. Schweinenüsse fachgerecht parieren.
2. Die Fleischstücke einzeln oder in kleinen Chargen mit der oben aufgeführten Gewürzmischung einreiben.
3. Die Stücke zusammen mit der restlichen Gewürzmischung in den Vakuumbeutel geben und bei maximalem Vakuum versiegeln.
4. Lagerung im Kühlraum bei max. +4°C.
5. Pökeldauer: ca. 1,5 Tage pro kg Fleischgewicht. Die Beutel sollten alle 2 Tage gewendet werden, um eine optimale Verteilung zu gewährleisten.
Vorbereitung zum Räuchern:
1. Nach der Pökelzeit die Nüsse aus dem Beutel nehmen und kurz mit kaltem Wasser abspülen.
2. Durchbrennen: 2-3 Tage hängend bei +6°C trocknen/durchbrennen lassen.
Räuchern (Rational Dämpfer):
1. Ausschließlich im Rational Dämpfer bei Kaltrauch (max. 20°C).
2. 3-4 Intervalle à 6 Stunden.
Qualitätskontrolle:
• HACCP: pH-Wert < 5,3 sicherstellen.
• Allergene: Enthält Senfmehl."
Nuss_Roh,Bio-Nuß-Schinken,Aufschnitt,"10.000,00",Meersalz,"3,50",spice,FALSE,,
Nuss_Roh,Bio-Nuß-Schinken,Aufschnitt,"10.000,00",Rohrohrzucker,"0,40",spice,FALSE,,
Nuss_Roh,Bio-Nuß-Schinken,Aufschnitt,"10.000,00",Pfeffer schwarz (geschrotet),"0,25",spice,FALSE,,
Nuss_Roh,Bio-Nuß-Schinken,Aufschnitt,"10.000,00",Wacholderbeeren (gequetscht),"0,15",spice,FALSE,,
Nuss_Roh,Bio-Nuß-Schinken,Aufschnitt,"10.000,00",Zitronensaft,"0,05",spice,FALSE,,
Nuss_Roh,Bio-Nuß-Schinken,Aufschnitt,"10.000,00",Senfmehl,"0,05",spice,TRUE,SENF,
Nuss_Roh,Bio-Nuß-Schinken,Aufschnitt,"10.000,00",Knoblauchgranulat,"0,05",spice,FALSE,,
Nuss_Roh,Bio-Nuß-Schinken,Aufschnitt,"10.000,00",Koriander,"0,05",spice,FALSE,,
,,,,,,,,,
Huefte_Roh,Bio-Schinkenspeck,Aufschnitt,"10.000,00",Schweinehüfte (m. Speck und Schwarte),"95,50",base,FALSE,,"ARBEITSANWEISUNG (SOP)
Vorbereitung:
1. Schweinehüften parieren (max. 4°C). Speck und Schwarte am Stück belassen.
2. Pökelmischung herstellen: Die folgenden Zutaten pro kg Gesamtmasse homogen mischen:
• Meersalz: 35,0 g
• Rohrohrzucker: 4,0 g
• Pfeffer schwarz (geschrotet): 2,5 g
• Wacholderbeeren (gequetscht): 1,5 g
• Zitronensaft: 0,5 g
• Senfmehl: 0,5 g
• Knoblauchgranulat: 0,5 g
• Koriander: 0,5 g
Handwerkliche Verarbeitung:
1. Die Hüften händisch intensiv mit der vorbereiteten Pökelmischung einreiben (massieren).
2. Die Fleischstücke manuell in die Netzhülle einziehen (kein Füller-Einsatz für optimale Gewbeschonung).
3. In Pökelwannen schichten und 14–21 Tage bei 4°C reifen lassen (regelmäßig wenden).
Veredelung:
1. Nach dem Pökeln kurz kalt abwaschen, 2 Tage durchbrennen lassen.
2. Räuchern: Kaltrauch im Rational Dämpfer.
3. Nachreifung bis zum gewünschten Festigkeitsgrad (pH < 5,3)."
Huefte_Roh,Bio-Schinkenspeck,Aufschnitt,"10.000,00",Meersalz,"3,50",spice,FALSE,,
Huefte_Roh,Bio-Schinkenspeck,Aufschnitt,"10.000,00",Rohrohrzucker,"0,40",spice,FALSE,,
Huefte_Roh,Bio-Schinkenspeck,Aufschnitt,"10.000,00",Pfeffer schwarz (geschrotet),"0,25",spice,FALSE,,
Huefte_Roh,Bio-Schinkenspeck,Aufschnitt,"10.000,00",Wacholderbeeren (gequetscht),"0,15",spice,FALSE,,
Huefte_Roh,Bio-Schinkenspeck,Aufschnitt,"10.000,00",Zitronensaft,"0,05",spice,FALSE,,
Huefte_Roh,Bio-Schinkenspeck,Aufschnitt,"10.000,00",Senfmehl,"0,05",spice,TRUE,SENF,
Huefte_Roh,Bio-Schinkenspeck,Aufschnitt,"10.000,00",Knoblauchgranulat,"0,05",spice,FALSE,,
Huefte_Roh,Bio-Schinkenspeck,Aufschnitt,"10.000,00",Koriander,"0,05",spice,FALSE,,
,,,,,,,,,
RUB01,Galloway Gold,Rubs & Marinaden,"1,00",Brauner Rohrohrzucker,"30,00",spice,FALSE,Trockenmischung,Lichtgeschützt lagern.
RUB01,Galloway Gold,Rubs & Marinaden,"1,00",Meersalz (grob),"25,00",spice,FALSE,,
RUB01,Galloway Gold,Rubs & Marinaden,"1,00",Schwarzer Pfeffer,"15,00",spice,FALSE,,
RUB01,Galloway Gold,Rubs & Marinaden,"1,00",Knoblauchpulver,"10,00",spice,FALSE,,
RUB01,Galloway Gold,Rubs & Marinaden,"1,00",Zwiebelpulver,"8,00",spice,FALSE,,
RUB01,Galloway Gold,Rubs & Marinaden,"1,00",Chiliflocken,"7,00",spice,FALSE,,
RUB01,Galloway Gold,Rubs & Marinaden,"1,00",Shiitake-Pilzpulver,"4,00",spice,FALSE,,
RUB01,Galloway Gold,Rubs & Marinaden,"1,00",Ingwer (gemahlen),"1,00",spice,FALSE,,
,,,,,,,,,
RUB02,Honey-Garlic-Crunch,Rubs & Marinaden,"1,00",Rohrohrzucker,"45,00",spice,FALSE,Trockenmischung,Lichtgeschützt lagern.
RUB02,Honey-Garlic-Crunch,Rubs & Marinaden,"1,00",Knoblauch (granuliert),"25,00",spice,FALSE,,
RUB02,Honey-Garlic-Crunch,Rubs & Marinaden,"1,00",Meersalz (fein),"20,00",spice,FALSE,,
RUB02,Honey-Garlic-Crunch,Rubs & Marinaden,"1,00",Weißer Pfeffer,"6,00",spice,FALSE,,
RUB02,Honey-Garlic-Crunch,Rubs & Marinaden,"1,00",Zitronenschale,"4,00",spice,FALSE,,
,,,,,,,,,
RUB03,Pinoy Smoke & Spice,Rubs & Marinaden,"1,00",Brauner Rohrohrzucker,"30,00",spice,FALSE,Trockenmischung,Lichtgeschützt lagern.
RUB03,Pinoy Smoke & Spice,Rubs & Marinaden,"1,00",Rauchsalz,"25,00",spice,FALSE,,
RUB03,Pinoy Smoke & Spice,Rubs & Marinaden,"1,00",Paprika edelsüß,"20,00",spice,FALSE,,
RUB03,Pinoy Smoke & Spice,Rubs & Marinaden,"1,00",Zwiebelpulver,"10,00",spice,FALSE,,
RUB03,Pinoy Smoke & Spice,Rubs & Marinaden,"1,00",Sumach,"8,00",spice,FALSE,,
RUB03,Pinoy Smoke & Spice,Rubs & Marinaden,"1,00",Schwarzer Pfeffer,"5,00",spice,FALSE,,
RUB03,Pinoy Smoke & Spice,Rubs & Marinaden,"1,00",Sternanis (gemahlen),"2,00",spice,FALSE,,
,,,,,,,,,
ID,Name,Kategorie,Basis_g,Zutat,Prozent,Typ,Allergen,Hinweis,Anweisung
RW001,Rote Wurst,Brühwurst,10000,Schweineschulter (mager),"42,50",base,FALSE,Bioland,3mm wolfen
RW001,Rote Wurst,Brühwurst,10000,Speck (Rücken/Backe),"27,50",base,FALSE,Bioland,3mm wolfen
RW001,Rote Wurst,Brühwurst,10000,Trinkwasser (Eis-Schnee),"25,00",liquid,FALSE,Trinkwasser,Nach und nach zugeben
RW001,Rote Wurst,Brühwurst,10000,Rindfleisch (sehnenarm),"5,00",base,FALSE,Bioland,3mm wolfen
RW001,Rote Wurst,Brühwurst,10000,Meersalz,"18,00",additive,FALSE,,Zu Kutterbeginn
RW001,Rote Wurst,Brühwurst,10000,Paprika edelsüß,"4,00",spice,FALSE,,Kuttern
RW001,Rote Wurst,Brühwurst,10000,Pfeffer weiß,"2,50",spice,FALSE,,Kuttern
RW001,Rote Wurst,Brühwurst,10000,Macis,"1,00",spice,FALSE,,Kuttern
RW001,Rote Wurst,Brühwurst,10000,Koriander,"1,00",spice,FALSE,,Kuttern
RW001,Rote Wurst,Brühwurst,10000,Kümmel (gemahlen),"0,50",spice,FALSE,,Kuttern
RW001,Rote Wurst,Brühwurst,10000,Knoblauchpulver,"0,50",spice,FALSE,,Kuttern
,,,,,,,,,
ID,Name,Kategorie,Basis_g,Zutat,Prozent,Typ,Allergen,Hinweis,Anweisung
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",Hühnerfleisch mager,"60,00",base,FALSE,CCP: Kerntemp. 72°C,"<PHASE_A> Das Hühnerfleisch und die Haut/Fett-Fraktion getrennt auf 0°C bis 2°C kühlen. Den 90er Faserdarm für ca. 30 Min. in 30°C warmem Wasser wässern, um Risse beim Füllen zu vermeiden. </PHASE_A>


<PHASE_B> Magerfleisch mit Meersalz, BioTex Pure und 1/3 der Eisschüttung im Kutter bei hoher Messergeschwindigkeit aufschließen (Ziel: 4°C). Dann die Haut und das restliche Eis zugeben. Sobald die Emulsion glänzt, die Gewürze kurz mitlaufen lassen. Final bis max. 12°C fertigkuttern. </PHASE_B>


<PHASE_C> Das Feinbrät straff und blasenfrei in die 90er Därme füllen. Im Dampf bei 78°C Kammer-Temperatur bis zu einer KT von 72°C garen (ca. 90-100 Min.). Danach sofort im Eisbad auf unter 15°C abschrecken. </PHASE_C>


Meister-Tipp: Da wir kein NPS nutzen, bleibt die Wurst natur-hell. Achtet penibel auf die Kälte beim Kuttern, Geflügelbrät ist thermisch extrem instabil.


Haltbarkeit: 14 Tage bei < 4°C (vakuumiert)."
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",Hühnerfett / -Haut,"20,00",base,FALSE,,
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",Wasser / Eis,"20,00",base,FALSE,eiskalt,
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",Meersalz,"1,80",spice,FALSE,,
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",BioTex Pure (KHM),"0,90",additive,FALSE,Kutterhilfsmittel,
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",Pfeffer weiß,"0,20",spice,FALSE,gemahlen,
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",Paprika edelsüß,"0,10",spice,FALSE,,
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",Macis,"0,05",spice,FALSE,,
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",Koriander,"0,05",spice,FALSE,,
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",Curcuma,"0,05",spice,FALSE,für die Farbe,
H-FW-90,Hähnchen-Fleischwurst (90er),Brühwurst,"10.000,00",Ingwer,"0,03",spice,FALSE,,
,,,,,,,,,
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Galloway RII (mager),"60,00",base,FALSE,Kerntemperatur 0°C,"<PHASE_A> Das Fleisch und Fett (Galloway & Lamm) auf -1°C bis 0°C stark herunterkühlen. Die Gewürzmischung vorab exakt abwiegen. Saitlinge (Schafdarm 20/22) in lauwarmem Wasser (ca. 30°C) wässern. </PHASE_A>


<PHASE_B> Das Fleisch und Fett gemeinsam durch die 3mm Scheibe wolfen. Danach die Masse mit dem Meersalz und allen Gewürzen im Mengenmischer oder von Hand binden. Wichtig: Nur so lange mengen, bis eine gute Bindung (Eiweißaufschluss) entsteht, die Masse aber noch Struktur hat. Die Temperatur darf dabei nie über 4°C steigen. </PHASE_B>


<PHASE_C> Das Brät straff und ohne Lufteinschlüsse in die Schaf-Saitlinge füllen. Auf die gewünschte Länge (ca. 10-12 cm) abdrehen. Die Würste vor dem Verpacken ca. 1-2 Stunden im Kühlraum bei 2°C oberflächenabtrocknen lassen, das intensiviert die natürliche Farbe. </PHASE_C>


Meister-Tipp: Da wir kein NPS nutzen, ist die mikrobiologische Stabilität bei frischer Bratwurst das A und O. Arbeitet extrem zügig beim Wolfen. Wenn Ihr die Merguez noch „kickiger“ wollt, könnt Ihr 0,5% frische Minze fein gehackt unterheben – das passt perfekt zum Lamm.


Haltbarkeit: 3 Tage bei < 4°C (Frischware) oder 180 Tage bei -18°C."
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Lammfleisch / -fett (LII/LIV),"40,00",base,FALSE,,
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Meersalz,"1,80",spice,FALSE,CCP: Salzwaage prüfen,
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Paprika edelsüß,"0,45",spice,FALSE,,
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Zwiebelgranulat,"0,15",spice,FALSE,,
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Knoblauch,"0,15",spice,FALSE,,
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Muskat,"0,05",spice,FALSE,,
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Kreuzkümmel,"0,10",spice,FALSE,,
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Cayenne,"0,05",spice,FALSE,,
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Chili,"0,05",spice,FALSE,,
Gallo-Lamb-Merguez-Bio,Merguez Galloway-Lamm,frische Bratwurst,"10.000,00",Koriander,"0,10",spice,FALSE,,
,,,,,,,,,
ÜBERARBEITEN hILFSSTOFFE mETTWURST,,,,,,,,,
,,,,,,,,,
Gallo-Citron-Sauge-Bio,Saucisse de Gallo (Citron & Sauge),frische Bratwurst,"10.000,00",Galloway RII (mager),"65,00",base,FALSE,Kerntemperatur < 2°C,"<PHASE_A> Fleisch und Fett bei 0°C bis 2°C bereitstellen. Salzzitronen sehr fein hacken (fast zu einer Paste). Den getrockneten Salbei zwischen den Handflächen leicht zerreiben, um die ätherischen Öle zu aktivieren.


<PHASE_B> Das Fleisch und den Fettanteil grob wolfen (5mm Scheibe). Meersalz, Gewürze, Salbeireibsel und die Salzzitronenpaste zugeben. Die Masse nur kurz mengen, bis eine leichte Bindung entsteht – die Struktur der Galloway-Fasern muss erhalten bleiben.


<PHASE_C> In Schafsaite (22/24 oder 24/26) abdrehen. Die Würste kurz oberflächlich abtrocknen lassen, bevor sie vakuumiert oder in die Theke gehen.


Meister-Tipp: Achtet bei den Salzzitronen darauf, nur die Schale zu verwenden und das bittere Fruchtfleisch zu entfernen. Da wir kein Phosphat nutzen, ist die Bindung rein mechanisch – arbeitet zügig, damit das Fett nicht schmiert.


Haltbarkeit: 3 Tage bei < 4°C oder 180 Tage bei -18°C."
Gallo-Citron-Sauge-Bio,Saucisse de Gallo (Citron & Sauge),frische Bratwurst,"10.000,00",Rinderfett (kernig),"35,00",base,FALSE,,
Gallo-Citron-Sauge-Bio,Saucisse de Gallo (Citron & Sauge),frische Bratwurst,"10.000,00",Meersalz,"1,80",spice,FALSE,,
Gallo-Citron-Sauge-Bio,Saucisse de Gallo (Citron & Sauge),frische Bratwurst,"10.000,00","Salzzitrone (Bio, fein gehackt)","2,50",spice,FALSE,Nur Schale verwenden,
Gallo-Citron-Sauge-Bio,Saucisse de Gallo (Citron & Sauge),frische Bratwurst,"10.000,00",Salbei (getrocknet),"0,25",spice,FALSE,Fein gerebelt,
Gallo-Citron-Sauge-Bio,Saucisse de Gallo (Citron & Sauge),frische Bratwurst,"10.000,00",Pfeffer weiß (gemahlen),"0,20",spice,FALSE,,
Gallo-Citron-Sauge-Bio,Saucisse de Gallo (Citron & Sauge),frische Bratwurst,"10.000,00","Knoblauch (frisch, fein gewürfelt)","0,15",spice,FALSE,,
Gallo-Citron-Sauge-Bio,Saucisse de Gallo (Citron & Sauge),frische Bratwurst,"10.000,00",Macis,"0,05",spice,FALSE,,
,,,,,,,,,
alt_Schwein-Mettwurst,StevesHof Mettwurst_alt,Rohwurst,"10.000,00",Schweineschulter S II,"70,00",base,FALSE,"pH-Wert < 5,8","<PHASE_A> Fleisch und Speck auf -2°C anfrosten. Gewürze präzise abwiegen.


<PHASE_B> Fleisch und Speck getrennt durch die 3mm Scheibe wolfen. Erst Fleisch mit Salz und Starterkulturen (sofern im Alt-Rezept vorgesehen) mengen, dann Speck und Gewürze kurz unterheben.


<PHASE_C> In Schweinedärme (28/30) füllen.


REIFEKAMMER-PROTOKOLL:

1. Tag: 20°C, 92% r.LF (Anschwitzen & Umrötung aktivieren).

2. Tag: 18°C, 90% r.LF (Stabilisierung).

3. Tag: 16°C, 85% r.LF (Beginn der Trocknung).

Ab 4. Tag: Kontinuierliche Absenkung auf 12-14°C bei 75-80% r.LF bis zum gewünschten Härtegrad.


Meister-Tipp: Kontrolliert am 2. Tag den ""Zipfel-Test"". Sind die Enden geschmeidig, passt die Feuchte. Werden sie trocken, riskiert ihr einen Trockenrand (Verschalung) – dann sofort Luftfeuchte leicht erhöhen!


Haltbarkeit: 7 Tage bei <4°C (frisch) oder 21 Tage gereift bei <15°C."
alt_Schwein-Mettwurst,StevesHof Mettwurst_alt,Rohwurst,"10.000,00",Rückenspeck S IV,"30,00",base,FALSE,Kernig & eiskalt,
alt_Schwein-Mettwurst,StevesHof Mettwurst_alt,Rohwurst,"10.000,00",Meersalz,"2,40",spice,FALSE,,
alt_Schwein-Mettwurst,StevesHof Mettwurst_alt,Rohwurst,"10.000,00",Pfeffer schwarz (grob),"0,35",spice,FALSE,,
alt_Schwein-Mettwurst,StevesHof Mettwurst_alt,Rohwurst,"10.000,00",Muskat (gemahlen),"0,05",spice,FALSE,,
alt_Schwein-Mettwurst,StevesHof Mettwurst_alt,Rohwurst,"10.000,00",Knoblauch (frisch),"0,10",spice,FALSE,,
alt_Schwein-Mettwurst,StevesHof Mettwurst_alt,Rohwurst,"10.000,00",Rohrohrzucker,"0,25",spice,FALSE,Bakterienfutter,
,,,,,,,,,
neu_Schwein-Mettwurst,Bio Mettwurst (geräuchert & luftgetrocknet),Rohwurst,"10.000,00",Schweinefleisch mager (S II),"70,00",base,-,Gekühlt bei 0-2°C verarbeiten,"<PHASE_A> (Vorbereitung)

Das Fleisch und der Speck müssen vor der Verarbeitung auf ca. -2°C angefroren werden, um ein sauberes Schnittbild im Fleischwolf zu garantieren. Alle Gewürze exakt abwiegen.


<PHASE_B> (Verarbeitung)

Das Fleisch und den Speck zusammen mit dem Meersalz, den Gewürzen und den Hilfsstoffen (Rosalin S & Pökulus) durch die 3mm oder 4,5mm Scheibe wolfen. Die Masse nur kurz binden, um eine Fettauffassung zu vermeiden. In Naturdärme (z.B. Schweinedarm 28/30) oder atmungsaktive Kunstdärme füllen.


<PHASE_C> (Veredelung)

Umrötung: 24-48 Std. bei 18-20°C und 90% LF. Danach schrittweise Absenkung der Feuchtigkeit. Nach Erreichen der Farbstabilität im Buchenkaltrauch (max. 20°C) goldgelb räuchern. Anschließend lufttrocknen, bis ein Gewichtsverlust von mind. 30% erreicht ist.


Meister-Tipp: Da wir ohne NPS arbeiten, ist der pH-Wert-Verlauf kritisch. Ziel-pH nach 48h: 4,8 bis 5,1. Achtet darauf, dass die Wurst im Rauch nicht ""absperrt"" (Trockenrand), sonst fault sie von innen.


Haltbarkeit: 60 Tage bei <12°C (nach Reifung)."
neu_Schwein-Mettwurst,Bio Mettwurst (geräuchert & luftgetrocknet),Rohwurst,"10.000,00",Rückenspeck ohne Schwarte (S VIII),"30,00",base,-,"Kernig, gut gekühlt",
neu_Schwein-Mettwurst,Bio Mettwurst (geräuchert & luftgetrocknet),Rohwurst,"10.000,00",Meersalz,"2,40",spice,-,Konservierung durch Salz-Hürde,
neu_Schwein-Mettwurst,Bio Mettwurst (geräuchert & luftgetrocknet),Rohwurst,"10.000,00","Pfeffer schwarz, gemahlen","0,30",spice,-,,
neu_Schwein-Mettwurst,Bio Mettwurst (geräuchert & luftgetrocknet),Rohwurst,"10.000,00","Weißer Pfeffer, gemahlen","0,10",spice,-,,
neu_Schwein-Mettwurst,Bio Mettwurst (geräuchert & luftgetrocknet),Rohwurst,"10.000,00",Muskatblüte (Macis),"0,05",spice,-,,
neu_Schwein-Mettwurst,Bio Mettwurst (geräuchert & luftgetrocknet),Rohwurst,"10.000,00","Koriander, gemahlen","0,05",spice,-,,
neu_Schwein-Mettwurst,Bio Mettwurst (geräuchert & luftgetrocknet),Rohwurst,"10.000,00",BIO Rosalin S (Glucosesirup),"0,40",additive,-,Futter für Milchsäurebakterien,
neu_Schwein-Mettwurst,Bio Mettwurst (geräuchert & luftgetrocknet),Rohwurst,"10.000,00",BIO Pökulus,"0,20",additive,-,Enthält E301 zur Umrötung,
neu_Schwein-Mettwurst,Bio Mettwurst (geräuchert & luftgetrocknet),Rohwurst,"10.000,00",Acerola-Pulver (optional),"0,10",additive,-,Natürliches Vitamin C (Vorschlag),
,,,,,,,,,
ID,Name,Kategorie,Basis_g,Zutat,Prozent,Typ,Allergen,Hinweis,Anweisung
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",R II (Galloway mager),"70,00",base,FALSE,"pH-Wert 5,8 - 6,0","<PHASE_A>

Das Galloway-Fleisch (R II) und den Speck (R IV) auf 0°C bis 2°C kühlen. Das Tomatenmark mit dem Bio-Wodka und dem Zitronenabrieb glattrühren, bis eine homogene Emulsion entsteht.


<PHASE_B>

R II und R IV gemeinsam durch die 3mm Scheibe wolfen. Bei Galloway-Fett ist extreme Kälte wichtig, damit es nicht schmiert.


Die Masse in den Menger geben. Meersalz, BIO Nadurot und BIO Kutterpower hinzufügen. Unter Zugabe des Eisschnees und der Wodka-Tomaten-Mischung intensiv mengen, bis ein bindiges Brät entsteht (Eiweißaufschluss). Am Ende Selleriesalz, Pfeffer und Acerola-Pulver kurz, aber gleichmäßig unterheben.


<PHASE_C>

In Schafssaitlinge Kaliber 22/24 füllen und auf ca. 100g (oder 120g für den Grill) abdrehen. Sofort kühlen.


Meister-Tipp: Da Galloway-Fett einen niedrigeren Schmelzpunkt hat als Hausschwein, arbeitet im Menger zügig. Das BIO Kutterpower mit der Pastinaken-Note unterstützt das Gemüseprofil der Bloody Mary hervorragend und hält den Wodka sicher in der Bindung, damit die Wurst auf dem Grill saftig bleibt und nicht spritzt.


Haltbarkeit: 3 Tage bei <4°C."
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",R IV (Galloway Speck),"30,00",base,FALSE,Kernig kühlen,
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",Eisschnee,"5,00",spice,FALSE,Trinkwasserqualität,
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",Meersalz,"1,80",spice,FALSE,Ohne Zusätze,
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",BIO Kutterpower OH AF,"1,00",additive,FALSE,Für Brätfestigkeit,
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",BIO Nadurot,"0,30",additive,FALSE,Farberhalt (E300),
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",Tomatenmark (Bio),"3,00",spice,FALSE,2-fach konzentriert,
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",Bio-Wodka,"2,00",spice,FALSE,40% Vol.,
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",Selleriesalz,"0,25",spice,TRUE,Typisches Aroma,
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",Pfeffer schwarz (grob),"0,25",spice,FALSE,Frisch geschrotet,
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",Zitronenschale (Bio),"0,10",spice,FALSE,Nur Abrieb,
cocktail_Gallo-Mary-Brat-Bio,Gallo-Mary Bratwurst (Bloody Mary Style),frische Bratwurst,"10.000,00",Acerola-Pulver,"0,10",additive,FALSE,Vorschlag: 1g/kg,
,,,,,,,,,
ID,Name,Kategorie,Basis_g,Zutat,Prozent,Typ,Allergen,Hinweis,Anweisung
cocktail_Huelser-Gin-Griller-Bio,Hülser Gin-Griller (Gin-Tonic Style),frische Bratwurst,"10.000,00",Schweineschulter S2 (Bio),"65,00",base,FALSE,"pH 5,8 - 6,0; gut gekühlt","<PHASE_A>

Die Schweineschulter (S2) und den Bauch (S5) auf 0°C bis 2°C kühlen. Die Wacholderbeeren im Mörser grob zerstoßen, um die ätherischen Öle für das volle Aroma freizusetzen. Den Limettenabrieb frisch vorbereiten.


<PHASE_B>

S2 und S5 gemeinsam durch die 3mm oder 5mm Scheibe wolfen (je nach gewünschtem Grobheitsgrad). Die Masse in den Menger geben.


Meersalz, BIO Nadurot und BIO Kutterpower hinzufügen. Unter Zugabe des Eisschnees und des Bio-Gins intensiv mengen, bis ein bindiges Brät entsteht. Erst in den letzten 30 Sekunden der Mengzeit die Wacholderbeeren, den weißen Pfeffer, Koriander, Acerola und den Limettenabrieb unterheben.


<PHASE_C>

Das Brät zügig in Schafssaitlinge Kaliber 22/24 abfüllen und auf ca. 100g abdrehen. Sofort in die Kühlung bringen, um die Frische der Zitrusnoten zu bewahren.


Meister-Tipp: Der Gin fungiert als Extraktionsmittel für den Wacholder. Achtet darauf, den Limettenabrieb wirklich erst ganz am Ende zuzugeben. Die ätherischen Öle der Schale sind flüchtig und reagieren empfindlich auf zu langes Mengen. Das Ergebnis auf dem Grill ist eine echte Aroma-Explosion!


Haltbarkeit: 3 Tage bei <4°C."
cocktail_Huelser-Gin-Griller-Bio,Hülser Gin-Griller (Gin-Tonic Style),frische Bratwurst,"10.000,00",Schweinebauch S5 (Bio),"35,00",base,FALSE,Kernige Fettstruktur,
cocktail_Huelser-Gin-Griller-Bio,Hülser Gin-Griller (Gin-Tonic Style),frische Bratwurst,"10.000,00",Eisschnee,"5,00",spice,FALSE,Trinkwasserqualität,
cocktail_Huelser-Gin-Griller-Bio,Hülser Gin-Griller (Gin-Tonic Style),frische Bratwurst,"10.000,00",Bio-Gin (hochwertig),"2,50",spice,FALSE,40-45% Vol.,
cocktail_Huelser-Gin-Griller-Bio,Hülser Gin-Griller (Gin-Tonic Style),frische Bratwurst,"10.000,00",Meersalz,"1,80",spice,FALSE,Ohne Zusätze,
cocktail_Huelser-Gin-Griller-Bio,Hülser Gin-Griller (Gin-Tonic Style),frische Bratwurst,"10.000,00",BIO Kutterpower OH AF,"1,00",additive,FALSE,Stabilisierung & Bindung,
